0,0,4.979513661875212,0.030236836357466313
0,100,4.95217389320568,0.030132877954973585
0,200,4.900113582984034,0.029904383420090608
0,300,4.8938488245536815,0.029932789225824725
0,350,4.869164569438755,0.029853724176129828
0,400,4.902056874525607,0.029988236098345916
0,450,4.909045341734974,0.030031009596161787
0,500,4.947947995238566,0.030204622452575186
0,550,4.970186339095517,0.03032261459599382
0,600,5.038453497945294,0.04085942405508262
50,350,4.947653046457612,0.030084088616500314
50,400,4.9819337947965,0.03024932088778681
50,450,4.9913014153468716,0.030319634546754168
50,500,5.034663668738171,0.03048177998770368
50,550,5.091853347818365,0.030772332307296976
100,350,5.104263806453568,0.03067152742817374
100,400,5.14182652979811,0.030865648499974647
100,450,5.17426242905239,0.03101828349650717
100,500,5.2296679038887905,0.03126450284256781
100,550,5.289273823212426,0.031586122337389104
150,350,5.328735049349165,0.03159040411190185
150,400,5.358054880696406,0.031715957236627845
150,450,5.403650596856324,0.03197914475042711
150,500,5.445649798057617,0.03219802148243412
150,550,5.557448545204791,0.032779715708974075
200,350,5.697656446665422,0.03384529997658866
200,400,5.740609853973067,0.03407750058013339
200,450,5.817789913172833,0.03451089262151672
200,500,5.898030983839675,0.03512812548856875
200,550,6.066002045311825,0.03620412742767296
